product_id,product_name,category,material,carbon_footprint_g,water_usage_L,recycled_content_pct,packaging_type,certifications,price_usd,manufacturer_country,eco_score,carbon_footprint_score,recyclability_score,packaging_score,sustainability_index,sustainability_index_normalized,raw_price_usd,product_description
398,Cork Bento Box,Home Goods,Cork,418,718,0,Compostable Bag,Fair Trade,0.48959257489933805,China,1.3220124726108209,4.623721881390593,1.5,5.0,3.083720306200424,68.3509378832461,74.79,Product Name: Cork Bento Box. Category: Home Goods. Material: Cork. Packaging: Compostable Bag. Manufactured in: China. Eco Score: 1.3/5. Carbon Footprint Score: 4.6/5. Recyclability Score: 1.5/5. Packaging Score: 5.0/5. Overall Sustainability Index: 68.4/100.
399,Organic Wool Jacket,Apparel,Organic Wool,2306,3414,80,Glass Jar,Fair Trade,0.4780591005254896,Portugal,2.640401146131805,2.6932515337423313,3.1,3.0,2.820095803962241,61.09459017089558,73.1,Product Name: Organic Wool Jacket. Category: Apparel. Material: Organic Wool. Packaging: Glass Jar. Manufactured in: Portugal. Eco Score: 2.6/5. Carbon Footprint Score: 2.7/5. Recyclability Score: 3.1/5. Packaging Score: 3.0/5. Overall Sustainability Index: 61.1/100.
400,Vegan Leather Running Shoes,Footwear,Vegan Leather,1280,5655,80,Plastic Bag,None,0.49969289565276737,Kenya,0.0,3.7423312883435584,1.6,1.0,1.6426993865030675,28.68638179942758,76.27,Product Name: Vegan Leather Running Shoes. Category: Footwear. Material: Vegan Leather. Packaging: Plastic Bag. Manufactured in: Kenya. Eco Score: 0.0/5. Carbon Footprint Score: 3.7/5. Recyclability Score: 1.6/5. Packaging Score: 1.0/5. Overall Sustainability Index: 28.7/100.
401,Recycled Copper Solar Charger,Electronics,Recycled Copper,4142,1677,98,Compostable Bag,Energy Star,0.5329284105643896,Brazil,2.579555031181527,0.8159509202453985,4.46,5.0,2.910651785428078,63.58717217055959,81.14,Product Name: Recycled Copper Solar Charger. Category: Electronics. Material: Recycled Copper. Packaging: Compostable Bag. Manufactured in: Brazil. Eco Score: 2.6/5. Carbon Footprint Score: 0.8/5. Recyclability Score: 4.5/5. Packaging Score: 5.0/5. Overall Sustainability Index: 63.6/100.
402,Coconut Oil Bamboo Toothbrush,Personal Care,Coconut Oil,333,458,80,Plastic Bag,None,0.0025250801883573335,Germany,0.0,4.710633946830266,1.6,1.0,1.93319018404908,36.68223277813292,3.42,Product Name: Coconut Oil Bamboo Toothbrush. Category: Personal Care. Material: Coconut Oil. Packaging: Plastic Bag. Manufactured in: Germany. Eco Score: 0.0/5. Carbon Footprint Score: 4.7/5. Recyclability Score: 1.6/5. Packaging Score: 1.0/5. Overall Sustainability Index: 36.7/100.
403,Organic Cotton Jeans,Apparel,Organic Cotton,2243,4144,0,Glass Jar,OEKO-TEX,0.6833412952978912,USA,1.9558402157424575,2.757668711656441,1.5,3.0,2.31405267821967,47.165593258024565,103.18,Product Name: Organic Cotton Jeans. Category: Apparel. Material: Organic Cotton. Packaging: Glass Jar. Manufactured in: USA. Eco Score: 2.0/5. Carbon Footprint Score: 2.8/5. Recyclability Score: 1.5/5. Packaging Score: 3.0/5. Overall Sustainability Index: 47.2/100.
404,Recycled Rubber Casual Sneakers,Footwear,Recycled Rubber,2242,2779,94,Compostable Bag,Fair Trade,0.6178257012215929,China,2.800943873251306,2.7586912065439675,4.38,5.0,3.543890523938582,81.01726851043193,93.58,Product Name: Recycled Rubber Casual Sneakers. Category: Footwear. Material: Recycled Rubber. Packaging: Compostable Bag. Manufactured in: China. Eco Score: 2.8/5. Carbon Footprint Score: 2.8/5. Recyclability Score: 4.4/5. Packaging Score: 5.0/5. Overall Sustainability Index: 81.0/100.
405,Ancient Grains Coffee Beans,Food,Ancient Grains,297,357,80,Recyclable Cardboard,USDA Organic,0.11267317272913395,Kenya,1.413281645036238,4.747443762781186,3.1,3.0,3.0682176223452275,67.92422161228919,19.56,Product Name: Ancient Grains Coffee Beans. Category: Food. Material: Ancient Grains. Packaging: Recyclable Cardboard. Manufactured in: Kenya. Eco Score: 1.4/5. Carbon Footprint Score: 4.7/5. Recyclability Score: 3.1/5. Packaging Score: 3.0/5. Overall Sustainability Index: 67.9/100.
406,Glass Bath Towel,Home Goods,Glass,568,806,95,Glass Jar,FSC,0.4665938715621375,Japan,2.2997640316871735,4.470347648261759,4.4,3.0,3.5110335039846796,80.11286865551351,71.42,Product Name: Glass Bath Towel. Category: Home Goods. Material: Glass. Packaging: Glass Jar. Manufactured in: Japan. Eco Score: 2.3/5. Carbon Footprint Score: 4.5/5. Recyclability Score: 4.4/5. Packaging Score: 3.0/5. Overall Sustainability Index: 80.1/100.
407,Organic Cotton Scarf,Apparel,Organic Cotton,1002,1060,0,Plastic Bag,None,0.38592779635569513,Germany,1.7355469408393729,4.026584867075664,0.0,1.0,1.928639542374511,36.5569749283328,59.6,Product Name: Organic Cotton Scarf. Category: Apparel. Material: Organic Cotton. Packaging: Plastic Bag. Manufactured in: Germany. Eco Score: 1.7/5. Carbon Footprint Score: 4.0/5. Recyclability Score: 0.0/5. Packaging Score: 1.0/5. Overall Sustainability Index: 36.6/100.
408,Linen Sweater,Apparel,Linen,1438,5370,0,Compostable Bag,GRS,0.4352009827339111,Germany,0.645878981965279,3.5807770961145193,1.5,5.0,2.5679968234239396,54.15548608465164,66.82,Product Name: Linen Sweater. Category: Apparel. Material: Linen. Packaging: Compostable Bag. Manufactured in: Germany. Eco Score: 0.6/5. Carbon Footprint Score: 3.6/5. Recyclability Score: 1.5/5. Packaging Score: 5.0/5. Overall Sustainability Index: 54.2/100.
409,Vegan Leather Slippers,Footwear,Vegan Leather,1490,1493,100,Compostable Bag,Fair Trade,0.34750563024636594,USA,1.1260744985673352,3.52760736196319,3.5,5.0,3.0961045581591575,68.69181833103063,53.97,Product Name: Vegan Leather Slippers. Category: Footwear. Material: Vegan Leather. Packaging: Compostable Bag. Manufactured in: USA. Eco Score: 1.1/5. Carbon Footprint Score: 3.5/5. Recyclability Score: 3.5/5. Packaging Score: 5.0/5. Overall Sustainability Index: 68.7/100.
410,Vegan Leather Sandals,Footwear,Vegan Leather,1595,3912,80,None,None,0.7231283696171433,USA,0.0,3.420245398773006,3.1,5.0,2.6460736196319017,56.304574567479484,109.01,Product Name: Vegan Leather Sandals. Category: Footwear. Material: Vegan Leather. Packaging: None. Manufactured in: USA. Eco Score: 0.0/5. Carbon Footprint Score: 3.4/5. Recyclability Score: 3.1/5. Packaging Score: 5.0/5. Overall Sustainability Index: 56.3/100.
411,Bamboo Fiber Bamboo Keyboard,Electronics,Bamboo Fiber,3670,1711,50,Compostable Bag,Energy Star,0.8609840988193544,Kenya,2.570959042642845,1.2985685071574644,2.5,5.0,2.6608582649400927,56.711526600576455,129.21,Product Name: Bamboo Fiber Bamboo Keyboard. Category: Electronics. Material: Bamboo Fiber. Packaging: Compostable Bag. Manufactured in: Kenya. Eco Score: 2.6/5. Carbon Footprint Score: 1.3/5. Recyclability Score: 2.5/5. Packaging Score: 5.0/5. Overall Sustainability Index: 56.7/100.
412,Cork Bento Box,Home Goods,Cork,262,711,80,Recyclable Cardboard,FSC,0.4225073363816283,Germany,1.32378223495702,4.783231083844581,3.1,3.0,3.0521039956404805,67.48068894638008,64.96,Product Name: Cork Bento Box. Category: Home Goods. Material: Cork. Packaging: Recyclable Cardboard. Manufactured in: Germany. Eco Score: 1.3/5. Carbon Footprint Score: 4.8/5. Recyclability Score: 3.1/5. Packaging Score: 3.0/5. Overall Sustainability Index: 67.5/100.
413,Shea Butter Lip Balm,Personal Care,Shea Butter,137,333,0,Plastic Bag,None,0.038353920698833005,Vietnam,0.0,4.911042944785276,0.0,1.0,1.6733128834355826,29.52902797437456,8.67,Product Name: Shea Butter Lip Balm. Category: Personal Care. Material: Shea Butter. Packaging: Plastic Bag. Manufactured in: Vietnam. Eco Score: 0.0/5. Carbon Footprint Score: 4.9/5. Recyclability Score: 0.0/5. Packaging Score: 1.0/5. Overall Sustainability Index: 29.5/100.
414,Bio-Plastic Solar Powerbank,Electronics,Bio-Plastic,2864,1507,95,None,Energy Star,0.5903228007916468,China,0.6225349738749368,2.1226993865030677,3.4,5.0,2.5035703081134013,52.38212589612882,89.55,Product Name: Bio-Plastic Solar Powerbank. Category: Electronics. Material: Bio-Plastic. Packaging: None. Manufactured in: China. Eco Score: 0.6/5. Carbon Footprint Score: 2.1/5. Recyclability Score: 3.4/5. Packaging Score: 5.0/5. Overall Sustainability Index: 52.4/100.
415,Ancient Grains Quinoa Pack,Food,Ancient Grains,352,93,95,Compostable Bag,None,0.08189449259537296,Portugal,0.0,4.69120654396728,3.4,5.0,3.087361963190184,68.45117564241666,15.05,Product Name: Ancient Grains Quinoa Pack. Category: Food. Material: Ancient Grains. Packaging: Compostable Bag. Manufactured in: Portugal. Eco Score: 0.0/5. Carbon Footprint Score: 4.7/5. Recyclability Score: 3.4/5. Packaging Score: 5.0/5. Overall Sustainability Index: 68.5/100.
416,Hemp Jeans,Apparel,Hemp,2358,1276,0,Glass Jar,Fair Trade,0.6136627311813281,Japan,2.180937131299511,2.6400817995910018,1.5,3.0,2.3463056792671537,48.05336730171302,92.97,Product Name: Hemp Jeans. Category: Apparel. Material: Hemp. Packaging: Glass Jar. Manufactured in: Japan. Eco Score: 2.2/5. Carbon Footprint Score: 2.6/5. Recyclability Score: 1.5/5. Packaging Score: 3.0/5. Overall Sustainability Index: 48.1/100.
417,Tencel Sweater,Apparel,Tencel,2000,5409,95,Plastic Film,None,0.7559544120657885,Brazil,0.0,3.006134969325154,1.9,1.0,1.481840490797546,24.25868987415506,113.82,Product Name: Tencel Sweater. Category: Apparel. Material: Tencel. Packaging: Plastic Film. Manufactured in: Brazil. Eco Score: 0.0/5. Carbon Footprint Score: 3.0/5. Recyclability Score: 1.9/5. Packaging Score: 1.0/5. Overall Sustainability Index: 24.3/100.
418,Organic Herbs Lip Balm,Personal Care,Organic Herbs,596,48,95,None,Leaping Bunny,0.035351122637002665,Portugal,1.991404011461318,4.441717791411043,3.4,5.0,3.6099365408617086,82.83520599249873,8.23,Product Name: Organic Herbs Lip Balm. Category: Personal Care. Material: Organic Herbs. Packaging: None. Manufactured in: Portugal. Eco Score: 2.0/5. Carbon Footprint Score: 4.4/5. Recyclability Score: 3.4/5. Packaging Score: 5.0/5. Overall Sustainability Index: 82.8/100.
419,Bamboo Dinner Set,Home Goods,Bamboo,1024,944,0,Glass Jar,None,0.3391114447553402,Portugal,1.7648744311478173,4.004089979550102,1.5,3.0,2.6306893232093755,55.88111694800958,52.74,Product Name: Bamboo Dinner Set. Category: Home Goods. Material: Bamboo. Packaging: Glass Jar. Manufactured in: Portugal. Eco Score: 1.8/5. Carbon Footprint Score: 4.0/5. Recyclability Score: 1.5/5. Packaging Score: 3.0/5. Overall Sustainability Index: 55.9/100.
420,Organic Herbs Lip Balm,Personal Care,Organic Herbs,450,256,95,Plastic Bag,None,0.0,Vietnam,1.9388167874599698,4.591002044989775,1.9,1.0,2.5389456497349236,53.355843350574794,3.05,Product Name: Organic Herbs Lip Balm. Category: Personal Care. Material: Organic Herbs. Packaging: Plastic Bag. Manufactured in: Vietnam. Eco Score: 1.9/5. Carbon Footprint Score: 4.6/5. Recyclability Score: 1.9/5. Packaging Score: 1.0/5. Overall Sustainability Index: 53.4/100.
421,Cork Running Shoes,Footwear,Cork,2237,1720,95,Compostable Bag,Fair Trade,0.3783525557906231,China,1.0686836339120176,2.763803680981595,3.4,5.0,2.829746194468084,61.3602202184664,58.49,Product Name: Cork Running Shoes. Category: Footwear. Material: Cork. Packaging: Compostable Bag. Manufactured in: China. Eco Score: 1.1/5. Carbon Footprint Score: 2.8/5. Recyclability Score: 3.4/5. Packaging Score: 5.0/5. Overall Sustainability Index: 61.4/100.
422,Bio-Plastic Recycled Cables,Electronics,Bio-Plastic,2173,2236,20,Compostable Bag,None,0.33058076844332224,Portugal,0.0,2.829243353783231,1.9,5.0,2.2287730061349693,44.818243341047875,51.49,Product Name: Bio-Plastic Recycled Cables. Category: Electronics. Material: Bio-Plastic. Packaging: Compostable Bag. Manufactured in: Portugal. Eco Score: 0.0/5. Carbon Footprint Score: 2.8/5. Recyclability Score: 1.9/5. Packaging Score: 5.0/5. Overall Sustainability Index: 44.8/100.
423,Vegan Leather Slippers,Footwear,Vegan Leather,2332,1136,50,Plastic Bag,None,0.37951272776905753,Japan,0.0,2.6666666666666665,1.0,1.0,1.2,16.500941321637146,58.66,Product Name: Vegan Leather Slippers. Category: Footwear. Material: Vegan Leather. Packaging: Plastic Bag. Manufactured in: Japan. Eco Score: 0.0/5. Carbon Footprint Score: 2.7/5. Recyclability Score: 1.0/5. Packaging Score: 1.0/5. Overall Sustainability Index: 16.5/100.
424,Aluminum Solar Charger,Electronics,Aluminum,3448,1445,80,Compostable Bag,None,0.4291953866102505,Kenya,0.0,1.5255623721881388,4.1,5.0,2.2776687116564416,46.164113083398064,65.94,Product Name: Aluminum Solar Charger. Category: Electronics. Material: Aluminum. Packaging: Compostable Bag. Manufactured in: Kenya. Eco Score: 0.0/5. Carbon Footprint Score: 1.5/5. Recyclability Score: 4.1/5. Packaging Score: 5.0/5. Overall Sustainability Index: 46.2/100.
425,Recycled Polyester Dress,Apparel,Recycled Polyester,1631,4388,96,Paper Box,None,0.32321026410973863,USA,0.8941513568177988,3.3834355828220857,3.42,2.0,2.367276081891965,48.63058425924808,50.41,Product Name: Recycled Polyester Dress. Category: Apparel. Material: Recycled Polyester. Packaging: Paper Box. Manufactured in: USA. Eco Score: 0.9/5. Carbon Footprint Score: 3.4/5. Recyclability Score: 3.4/5. Packaging Score: 2.0/5. Overall Sustainability Index: 48.6/100.
426,Organic Herbs Solid Shampoo Bar,Personal Care,Organic Herbs,152,318,80,Compostable Bag,USDA Organic,0.1427693987579335,Portugal,3.423141749536491,4.895705521472393,3.1,5.0,4.115654181302665,96.75524381961054,23.97,Product Name: Organic Herbs Solid Shampoo Bar. Category: Personal Care. Material: Organic Herbs. Packaging: Compostable Bag. Manufactured in: Portugal. Eco Score: 3.4/5. Carbon Footprint Score: 4.9/5. Recyclability Score: 3.1/5. Packaging Score: 5.0/5. Overall Sustainability Index: 96.8/100.
427,Recycled Plastic LED Desk Lamp,Electronics,Recycled Plastic,3526,2963,88,Recyclable Cardboard,Energy Star,0.7594349280010919,Portugal,2.254424405865498,1.445807770961145,4.26,3.0,2.5620696530479927,53.992338847452295,114.33,Product Name: Recycled Plastic LED Desk Lamp. Category: Electronics. Material: Recycled Plastic. Packaging: Recyclable Cardboard. Manufactured in: Portugal. Eco Score: 2.3/5. Carbon Footprint Score: 1.4/5. Recyclability Score: 4.3/5. Packaging Score: 3.0/5. Overall Sustainability Index: 54.0/100.
428,Tencel Jacket,Apparel,Tencel,1746,4816,80,None,GOTS,0.46249914693236877,Portugal,0.28594303050733183,3.265848670756646,3.1,5.0,2.685537510379193,57.3908306283286,70.82,Product Name: Tencel Jacket. Category: Apparel. Material: Tencel. Packaging: None. Manufactured in: Portugal. Eco Score: 0.3/5. Carbon Footprint Score: 3.3/5. Recyclability Score: 3.1/5. Packaging Score: 5.0/5. Overall Sustainability Index: 57.4/100.
429,Bio-Plastic Bamboo Keyboard,Electronics,Bio-Plastic,4489,1041,0,None,Energy Star,0.7023817648263154,Portugal,0.7403505814933423,0.46114519427402856,1.5,5.0,1.6604487327302113,29.174938161971937,105.97,Product Name: Bio-Plastic Bamboo Keyboard. Category: Electronics. Material: Bio-Plastic. Packaging: None. Manufactured in: Portugal. Eco Score: 0.7/5. Carbon Footprint Score: 0.5/5. Recyclability Score: 1.5/5. Packaging Score: 5.0/5. Overall Sustainability Index: 29.2/100.
430,Recycled Aluminum Bed Sheets,Home Goods,Recycled Aluminum,931,165,81,Plastic Bag,None,0.3571282331263223,France,1.9618236979605597,4.09918200408998,2.62,1.0,2.542301710615162,53.44821998660092,55.38,Product Name: Recycled Aluminum Bed Sheets. Category: Home Goods. Material: Recycled Aluminum. Packaging: Plastic Bag. Manufactured in: France. Eco Score: 2.0/5. Carbon Footprint Score: 4.1/5. Recyclability Score: 2.6/5. Packaging Score: 1.0/5. Overall Sustainability Index: 53.4/100.
431,Organic Herbs Lip Balm,Personal Care,Organic Herbs,372,348,95,Plastic Bag,Fair Trade,0.012557155531290519,Brazil,3.4155570537670656,4.670756646216769,1.9,1.0,3.0058941099951504,66.2087472446656,4.89,Product Name: Organic Herbs Lip Balm. Category: Personal Care. Material: Organic Herbs. Packaging: Plastic Bag. Manufactured in: Brazil. Eco Score: 3.4/5. Carbon Footprint Score: 4.7/5. Recyclability Score: 1.9/5. Packaging Score: 1.0/5. Overall Sustainability Index: 66.2/100.
432,Recycled Copper Bamboo Keyboard,Electronics,Recycled Copper,3643,1397,81,Recyclable Cardboard,None,0.7142564662526445,Kenya,1.650345525029496,1.3261758691206542,4.12,3.0,2.316956418245045,47.24551961961653,107.71,Product Name: Recycled Copper Bamboo Keyboard. Category: Electronics. Material: Recycled Copper. Packaging: Recyclable Cardboard. Manufactured in: Kenya. Eco Score: 1.7/5. Carbon Footprint Score: 1.3/5. Recyclability Score: 4.1/5. Packaging Score: 3.0/5. Overall Sustainability Index: 47.2/100.
433,Bamboo Fiber Solid Shampoo Bar,Personal Care,Bamboo Fiber,363,366,20,Glass Jar,None,0.09568006551559408,France,1.9110062363054103,4.679959100204499,1.9,3.0,2.957289600952973,64.87089277740719,17.07,Product Name: Bamboo Fiber Solid Shampoo Bar. Category: Personal Care. Material: Bamboo Fiber. Packaging: Glass Jar. Manufactured in: France. Eco Score: 1.9/5. Carbon Footprint Score: 4.7/5. Recyclability Score: 1.9/5. Packaging Score: 3.0/5. Overall Sustainability Index: 64.9/100.
434,Cork Cutting Board,Home Goods,Cork,243,590,80,None,None,0.23210264109738624,India,0.0,4.802658486707567,3.1,5.0,3.06079754601227,67.71998166696166,37.06,Product Name: Cork Cutting Board. Category: Home Goods. Material: Cork. Packaging: None. Manufactured in: India. Eco Score: 0.0/5. Carbon Footprint Score: 4.8/5. Recyclability Score: 3.1/5. Packaging Score: 5.0/5. Overall Sustainability Index: 67.7/100.
435,Ancient Grains Coffee Beans,Food,Ancient Grains,539,494,95,Compostable Bag,USDA Organic,0.09943356309288201,Vietnam,1.378644867689196,4.5,3.4,5.0,3.443593460306759,78.25656014659897,17.62,Product Name: Ancient Grains Coffee Beans. Category: Food. Material: Ancient Grains. Packaging: Compostable Bag. Manufactured in: Vietnam. Eco Score: 1.4/5. Carbon Footprint Score: 4.5/5. Recyclability Score: 3.4/5. Packaging Score: 5.0/5. Overall Sustainability Index: 78.3/100.
436,Local Fruits Coffee Beans,Food,Local Fruits,89,246,50,Paper Box,USDA Organic,0.03924111103528288,China,1.4413450193831114,4.9601226993865035,1.5,2.0,2.6204403156308844,55.59900977638995,8.8,Product Name: Local Fruits Coffee Beans. Category: Food. Material: Local Fruits. Packaging: Paper Box. Manufactured in: China. Eco Score: 1.4/5. Carbon Footprint Score: 5.0/5. Recyclability Score: 1.5/5. Packaging Score: 2.0/5. Overall Sustainability Index: 55.6/100.
437,Local Fruits Dried Fruit Mix,Food,Local Fruits,563,187,95,Glass Jar,None,0.07022452740053231,USA,0.0,4.475460122699387,3.4,3.0,2.622638036809816,55.659502746177395,13.34,Product Name: Local Fruits Dried Fruit Mix. Category: Food. Material: Local Fruits. Packaging: Glass Jar. Manufactured in: USA. Eco Score: 0.0/5. Carbon Footprint Score: 4.5/5. Recyclability Score: 3.4/5. Packaging Score: 3.0/5. Overall Sustainability Index: 55.7/100.
438,Recycled Aluminum Reusable Straws,Home Goods,Recycled Aluminum,438,244,80,None,Fair Trade,0.4960076434859756,China,3.4418506657677397,4.603271983640082,4.1,5.0,4.233536794822346,100.0,75.73,Product Name: Recycled Aluminum Reusable Straws. Category: Home Goods. Material: Recycled Aluminum. Packaging: None. Manufactured in: China. Eco Score: 3.4/5. Carbon Footprint Score: 4.6/5. Recyclability Score: 4.1/5. Packaging Score: 5.0/5. Overall Sustainability Index: 100.0/100.
439,Natural Latex Boots,Footwear,Natural Latex,1722,3915,0,Glass Jar,GRS,0.671876066334539,Kenya,0.013736726782403563,3.2903885480572597,1.5,3.0,1.891237582451899,35.52747416486938,101.5,Product Name: Natural Latex Boots. Category: Footwear. Material: Natural Latex. Packaging: Glass Jar. Manufactured in: Kenya. Eco Score: 0.0/5. Carbon Footprint Score: 3.3/5. Recyclability Score: 1.5/5. Packaging Score: 3.0/5. Overall Sustainability Index: 35.5/100.
440,Shea Butter Reusable Makeup Pads,Personal Care,Shea Butter,389,213,0,Plastic Film,Fair Trade,0.027434655019449944,China,1.4496881847294791,4.653374233128834,0.0,1.0,2.030918725357494,39.37224175352759,7.07,Product Name: Shea Butter Reusable Makeup Pads. Category: Personal Care. Material: Shea Butter. Packaging: Plastic Film. Manufactured in: China. Eco Score: 1.4/5. Carbon Footprint Score: 4.7/5. Recyclability Score: 0.0/5. Packaging Score: 1.0/5. Overall Sustainability Index: 39.4/100.
441,Organic Herbs Lip Balm,Personal Care,Organic Herbs,169,311,20,Paper Box,None,0.12250051184057871,Portugal,1.92491151188269,4.878323108384458,0.9,2.0,2.6209703860801445,55.613600132973716,21.0,Product Name: Organic Herbs Lip Balm. Category: Personal Care. Material: Organic Herbs. Packaging: Paper Box. Manufactured in: Portugal. Eco Score: 1.9/5. Carbon Footprint Score: 4.9/5. Recyclability Score: 0.9/5. Packaging Score: 2.0/5. Overall Sustainability Index: 55.6/100.
442,Vegan Leather Boots,Footwear,Vegan Leather,1029,3378,95,Plastic Film,GRS,0.6638913533064902,Vietnam,0.1495027810551155,3.9989775051124745,1.9,1.0,1.8245440858502768,33.691714600090414,100.33,Product Name: Vegan Leather Boots. Category: Footwear. Material: Vegan Leather. Packaging: Plastic Film. Manufactured in: Vietnam. Eco Score: 0.1/5. Carbon Footprint Score: 4.0/5. Recyclability Score: 1.9/5. Packaging Score: 1.0/5. Overall Sustainability Index: 33.7/100.
443,Vegan Leather Slippers,Footwear,Vegan Leather,1164,5446,50,Glass Jar,None,0.11048931959325733,Kenya,0.0,3.8609406952965237,2.5,3.0,2.258282208588957,45.63049346158795,19.24,Product Name: Vegan Leather Slippers. Category: Footwear. Material: Vegan Leather. Packaging: Glass Jar. Manufactured in: Kenya. Eco Score: 0.0/5. Carbon Footprint Score: 3.9/5. Recyclability Score: 2.5/5. Packaging Score: 3.0/5. Overall Sustainability Index: 45.6/100.
444,Linen Socks,Apparel,Linen,1749,5603,0,Glass Jar,OEKO-TEX,0.5504674810618986,India,0.5869711781560762,3.2627811860940694,1.5,3.0,2.054925709275044,40.03304157050802,83.71,Product Name: Linen Socks. Category: Apparel. Material: Linen. Packaging: Glass Jar. Manufactured in: India. Eco Score: 0.6/5. Carbon Footprint Score: 3.3/5. Recyclability Score: 1.5/5. Packaging Score: 3.0/5. Overall Sustainability Index: 40.0/100.
445,Organic Canvas Slippers,Footwear,Organic Canvas,1314,5804,80,None,None,0.7010168566163926,Kenya,0.5361537165009271,3.707566462167689,3.1,5.0,2.893116053600585,63.10449561185393,105.77,Product Name: Organic Canvas Slippers. Category: Footwear. Material: Organic Canvas. Packaging: None. Manufactured in: Kenya. Eco Score: 0.5/5. Carbon Footprint Score: 3.7/5. Recyclability Score: 3.1/5. Packaging Score: 5.0/5. Overall Sustainability Index: 63.1/100.
446,Hemp Socks,Apparel,Hemp,2273,1572,0,Paper Box,None,0.36047225824063334,Portugal,0.6061014663745155,2.726993865030675,0.5,2.0,1.499928599421557,24.756570778700127,55.87,Product Name: Hemp Socks. Category: Apparel. Material: Hemp. Packaging: Paper Box. Manufactured in: Portugal. Eco Score: 0.6/5. Carbon Footprint Score: 2.7/5. Recyclability Score: 0.5/5. Packaging Score: 2.0/5. Overall Sustainability Index: 24.8/100.
447,Aluminum Recycled Cables,Electronics,Aluminum,4762,1838,50,Plastic Bag,RoHS,0.5501262540094178,Vietnam,0.0,0.18200408997954998,2.0,1.0,0.654601226993865,1.4886677840045317,83.66,Product Name: Aluminum Recycled Cables. Category: Electronics. Material: Aluminum. Packaging: Plastic Bag. Manufactured in: Vietnam. Eco Score: 0.0/5. Carbon Footprint Score: 0.2/5. Recyclability Score: 2.0/5. Packaging Score: 1.0/5. Overall Sustainability Index: 1.5/100.
448,Cork Bed Sheets,Home Goods,Cork,1237,764,95,Plastic Bag,FSC,0.5008530676312019,Kenya,1.3103826057643688,3.7862985685071577,1.9,1.0,2.109004352281458,41.52157330460332,76.44,Product Name: Cork Bed Sheets. Category: Home Goods. Material: Cork. Packaging: Plastic Bag. Manufactured in: Kenya. Eco Score: 1.3/5. Carbon Footprint Score: 3.8/5. Recyclability Score: 1.9/5. Packaging Score: 1.0/5. Overall Sustainability Index: 41.5/100.
449,Bio-Plastic Recycled Cables,Electronics,Bio-Plastic,4914,1948,100,Plastic Film,None,0.6993789667644851,India,0.0,0.026584867075664653,2.0,1.0,0.6079754601226994,0.20527882015742518,105.53,Product Name: Bio-Plastic Recycled Cables. Category: Electronics. Material: Bio-Plastic. Packaging: Plastic Film. Manufactured in: India. Eco Score: 0.0/5. Carbon Footprint Score: 0.0/5. Recyclability Score: 2.0/5. Packaging Score: 1.0/5. Overall Sustainability Index: 0.2/100.
450,Organic Canvas Sandals,Footwear,Organic Canvas,992,2678,0,Plastic Bag,None,0.22787142564662527,USA,1.326479015675038,4.03680981595092,0.0,1.0,1.8089866494877873,33.263491249072025,36.44,Product Name: Organic Canvas Sandals. Category: Footwear. Material: Organic Canvas. Packaging: Plastic Bag. Manufactured in: USA. Eco Score: 1.3/5. Carbon Footprint Score: 4.0/5. Recyclability Score: 0.0/5. Packaging Score: 1.0/5. Overall Sustainability Index: 33.3/100.
451,Bamboo Bed Sheets,Home Goods,Bamboo,633,161,0,Paper Box,Fair Trade,0.059373507131645395,Germany,3.4628349907298164,4.403885480572597,0.5,2.0,2.860016141390724,62.19341007085204,11.75,Product Name: Bamboo Bed Sheets. Category: Home Goods. Material: Bamboo. Packaging: Paper Box. Manufactured in: Germany. Eco Score: 3.5/5. Carbon Footprint Score: 4.4/5. Recyclability Score: 0.5/5. Packaging Score: 2.0/5. Overall Sustainability Index: 62.2/100.
452,Organic Cocoa Dark Chocolate,Food,Organic Cocoa,233,99,0,Plastic Bag,Fair Trade,0.07370504333583566,Portugal,3.4785100286532953,4.8128834355828225,0.0,1.0,2.6874180392708356,57.44259278019622,13.85,Product Name: Organic Cocoa Dark Chocolate. Category: Food. Material: Organic Cocoa. Packaging: Plastic Bag. Manufactured in: Portugal. Eco Score: 3.5/5. Carbon Footprint Score: 4.8/5. Recyclability Score: 0.0/5. Packaging Score: 1.0/5. Overall Sustainability Index: 57.4/100.
453,Bamboo Fiber Solid Shampoo Bar,Personal Care,Bamboo Fiber,199,157,50,Plastic Bag,Leaping Bunny,0.005527878250187675,Brazil,1.963846283499073,4.847648261758692,1.0,1.0,2.4434483635773296,50.727250378138365,3.86,Product Name: Bamboo Fiber Solid Shampoo Bar. Category: Personal Care. Material: Bamboo Fiber. Packaging: Plastic Bag. Manufactured in: Brazil. Eco Score: 2.0/5. Carbon Footprint Score: 4.8/5. Recyclability Score: 1.0/5. Packaging Score: 1.0/5. Overall Sustainability Index: 50.7/100.
454,Recycled Rubber Boots,Footwear,Recycled Rubber,1754,2262,88,Glass Jar,None,0.5712823312632226,Vietnam,1.4316534636777347,3.257668711656442,4.26,3.0,2.858796652600253,62.15984325661496,86.76,Product Name: Recycled Rubber Boots. Category: Footwear. Material: Recycled Rubber. Packaging: Glass Jar. Manufactured in: Vietnam. Eco Score: 1.4/5. Carbon Footprint Score: 3.3/5. Recyclability Score: 4.3/5. Packaging Score: 3.0/5. Overall Sustainability Index: 62.2/100.
